RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
47945,89,Tallahassee,city,FL,FL,"Tallahassee, FL",Leon County,889.0045635155349,893.1086016163698,900.176179237459,908.5138923030177,908.9207929575291,912.7021742906583,908.0286901992712,906.3526096134057,901.3009929965776,900.2247645416788,901.4276962307995,905.2563809550863,910.6432425893099,916.7278398097841,921.9385480786025,923.9297119932506,924.812554170343,925.3671599818782,928.4663387351118,924.359999594821,920.2523089008541,918.6940250157166,916.0062819054422,921.206645029829,927.2909578903943,940.643517703945,949.6789826621255,953.0221351119046,958.517664635694,956.7092246983383,958.8683337304507,960.3472355369142,965.9293417180645,970.1194878814241,968.1884044139985,965.1292516693779,966.1219541722936,976.1051146877423,987.4150390592903,994.2688257888414,995.6010578519032,993.867357992222,993.4761772318976,993.6999821657213,995.5943823036584,998.5616264823053,1003.5561700134106,1010.2893465756748,1019.8516178731812,1024.4034098508384,1032.4896360212806,1031.6188106291452,1033.0521055627053,1036.5867630275404,1046.3961427063107,1055.961505749259,1057.8020126723573,1060.0438445905868,1060.4341775223133,1058.3121774686533,1052.2316132073502,1055.8463893791409,1058.3274110966233,1065.2715953205118,1057.2832587733253,1060.894115493574,1057.2302821215815,1068.3719604196144,1071.6069936986567,1080.9214036666622,1085.671873914072,1089.3093657953139,1087.9875205842714,1089.8999999520086,1095.0833077768239,1103.2286683074071,1117.1441341495615,1129.3212658994858,1156.7932064814736,1183.7558264620136,1209.8332621340753,1224.977287304865,1227.6763759792282,1253.0138047324792,1261.3223130359459,1265.6446870897914,1268.664380864481,1281.8283255142244,1310.6536649382936,1329.9556266514414,1352.0185151115675,1377.2007211403852,1393.6485501781804,1411.0479232922144,1414.039720638224,1414.7980718622532,1408.8191005176247,1412.9991111260933,1414.086943356058,1429.2294043327063,1434.1520130265105,1442.5996219777069,1444.8907235442136,1444.753529710843,1460.9858804806001,1468.6666896476563,1503.7689694277312,1505.9413034763427,1512.0871627384356,1501.3470212990205,1507.3424047802857,1507.320564295027,1501.6058455257785,1503.330261929333
25320,90,Jersey City,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2095.9400151583804,2117.4347273098742,2135.4357592869987,2157.0577743755434,2160.7228836012196,2168.7333472118776,2185.7010422624558,2208.8999415059284,2227.8651227734913,2211.3733152540403,2195.0896391961287,2192.6438566934526,2206.3371890009307,2218.337859374584,2213.4389986140554,2239.7078565489523,2263.682774997166,2301.903100770679,2303.379893681269,2310.8116494592496,2313.16008600034,2315.2022437396154,2318.8000840538607,2333.1063781685148,2342.2371840274236,2342.858813302218,2334.0747468195364,2351.6430633450873,2375.566965918064,2399.850436803776,2412.925687609565,2410.154602814689,2414.157302162018,2411.5728861647476,2422.924953133697,2424.934911832025,2414.624420053356,2409.920381926699,2414.081014836027,2441.547844717216,2468.114050200736,2481.3580073933977,2494.776620719504,2498.1088062287563,2490.911384754522,2488.2960641139875,2486.2302224452355,2485.523683391809,2489.514845731506,2482.568060376617,2499.459371151041,2500.1735584146954,2527.083773869485,2547.096124157845,2567.6358286611153,2573.232020792817,2571.3077620397507,2562.216013838684,2561.3296648535475,2551.613607837775,2559.98375558697,2566.943302374968,2582.765400467313,2574.429880687914,2560.3168056990276,2544.5038079545006,2533.708542067666,2510.986515786457,2487.636177248978,2455.3928630016226,2418.478975525105,2395.3382318676486,2380.6603836226905,2392.350778222752,2404.274672578692,2425.534750395514,2458.6149254363622,2497.8408774620634,2539.506479176292,2578.667107936557,2611.2473640877542,2649.774586466968,2676.449749103707,2702.0496090153592,2718.9096846991874,2740.1561321561817,2774.757553763037,2820.1170172596517,2883.2132179531377,2954.5391439043674,3027.843878558199,3063.037312463664,3066.399030297194,3047.0982937671097,3029.8310731212196,3011.995721487755,3012.1672078919228,3026.642783658878,3069.3775001123745,3117.7058607046224,3168.0113017190383,3196.442637629419,3210.205886009479,3226.789032350344,3232.0235957308214,3227.871862120938,3207.2301955578714,3176.3223695257684,3167.130407585771,3167.278854854747,3196.0365072644304,3222.3925292538124,3255.3822163645846,3288.878904269804
53915,91,Plano,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1231.0756707777125,1242.8505895178268,1247.4086500112835,1256.0402812688485,1259.3545543585842,1272.7921274477176,1287.2079503767197,1294.8429816841312,1294.0460032274952,1287.5865840901906,1281.3653612198384,1280.6191807785488,1281.5053133318117,1298.4085295564764,1309.1393444031453,1319.80462545754,1323.2446749111323,1329.4413505712114,1334.2132327800007,1332.320422012586,1334.9516459032484,1330.4954293174762,1325.9035751987244,1314.519531834772,1316.3759671641549,1332.0676026029282,1348.0808083778813,1366.3506824830868,1368.1784891252084,1375.7380484034811,1369.737204435528,1366.8405436752041,1365.3050344621672,1362.4469216730488,1361.9904025736007,1358.4652964633333,1363.2911817463043,1371.0568653615912,1381.966402443958,1388.205252870066,1396.683209639386,1400.3586556660343,1404.6324797920468,1397.928385243059,1396.78236704346,1399.8865836006032,1398.8675430590733,1394.0446156830812,1385.6264788461272,1397.2911497093414,1410.7568242072216,1425.1955097734426,1432.3660098933801,1437.013193798453,1445.0316914496232,1445.082402747776,1449.2284417957146,1445.9848376290834,1446.2048182342214,1447.474230863994,1451.0535882291458,1455.914778399083,1458.380740262073,1459.058578712997,1459.0425143124746,1450.9479938961483,1451.6906977502197,1447.1032408148042,1451.2535913209563,1448.9948942886615,1453.2487912798945,1451.0382083260463,1458.202235017135,1464.4679833361756,1480.8778206973911,1501.1341126940147,1533.4018073300756,1576.1300807114835,1628.7357281502716,1680.6245380420212,1718.4451908927927,1735.3307149027432,1750.8368489153202,1761.8500707068013,1774.969744512482,1778.3441351448798,1796.9146358493495,1823.351234221988,1858.4998563962124,1889.600166659697,1922.5126499925746,1933.784723119852,1934.3616447246118,1923.9071094375925,1909.7370555982764,1892.3362872785785,1878.1418118418328,1876.7137851849561,1889.2966130363693,1889.573161182016,1891.9750478840938,1888.0011831465195,1895.6193870606412,1900.4271489132188,1899.854389341864,1893.5313599772987,1886.501871534565,1878.2420738749408,1862.1677642464786,1850.7838560805963,1844.9420047148144,1851.8416857092157,1863.24626969748,1866.9044247107142
53060,92,Lubbock,city,TX,TX,"Lubbock, TX",Lubbock County,1001.9763432394099,1021.2581068959815,1034.2956778627415,1047.91858206626,1053.1114406680076,1056.0159196553263,1057.776822292223,1049.145336438271,1049.2818277800538,1043.0486097596827,1045.724616677581,1041.3627256575662,1042.2016038271368,1051.5532666636823,1063.6402439056662,1074.0079875390436,1075.7781865354466,1075.9265355494313,1075.6795060587792,1077.718517176051,1072.1317349507697,1067.6006590887716,1060.4397533517074,1059.8976698538263,1063.7394308992405,1072.3491450286763,1081.9699970497857,1090.6202888300338,1093.2955064614748,1098.2632609089733,1097.9267969195967,1094.369735745914,1083.1042117896159,1077.036434308167,1075.9224532246842,1082.3635711560364,1086.192516281703,1095.986780779883,1103.559060016667,1110.3203298641415,1111.380745816237,1112.4776311763094,1108.5942910522833,1107.0482978176506,1102.3064312077672,1102.4255130065997,1101.947902803301,1104.8773103533738,1106.3591573197102,1119.8030002093963,1128.728038723909,1139.470707790977,1131.8136895247126,1132.6774604814045,1133.0786819962548,1135.624118234977,1131.1416596880276,1128.8974297891973,1124.8630200935524,1133.5783006969746,1141.2958344871577,1153.632013758851,1157.4403355644642,1162.3148730324501,1165.1170495351992,1165.8804046360058,1170.2613825033382,1167.3873266157009,1168.8664663146817,1163.7614607198539,1170.707153021181,1176.9174339861352,1189.6284624519765,1199.1124278515758,1212.6505987723813,1219.2596521019411,1238.1512702689033,1243.434060589248,1253.0202371145344,1253.3081730922647,1267.740479139384,1271.4622760152333,1272.111022199914,1274.119159056889,1287.538716532793,1302.821521298899,1316.4058093110277,1325.4937227295627,1329.70927627797,1329.4401891315295,1334.4140151367242,1335.2086978767654,1337.1385508605158,1333.0517530146576,1345.7293063645614,1341.0940600080369,1345.92651343331,1344.232671862218,1355.5477789146883,1357.7168474375405,1361.0258591747017,1361.523894841235,1365.5879936999286,1369.9548009263249,1368.927605017482,1367.7665161393188,1363.1508617953577,1361.3642776388199,1358.8174880462634,1364.5301594348725,1384.1385373199107,1391.7594849812654,1398.5100774738899,1396.0258576779026
25934,93,Modesto,city,CA,CA,"Modesto, CA",Stanislaus County,950.2296065532818,948.2539960309837,961.2203663794982,956.7605781989391,980.7069835227604,995.2051642306952,1012.0885387806145,1007.8176062446996,1010.3383871305379,1013.3716945246524,1019.1707481281235,1018.8613407997615,1014.6210238478702,1024.6714131757824,1052.0049571880581,1077.8280003192551,1093.8415210210028,1098.2024950329069,1103.5283531542555,1112.1395439616842,1109.1528864552238,1122.842249059795,1128.2038420419876,1136.931892015514,1135.3553999693718,1145.0503697373044,1159.9836350663936,1174.4933912521765,1191.9536166583061,1208.347106663514,1224.834048777242,1223.3054422831333,1223.9770379767128,1209.2021619100676,1211.8101083776592,1214.7022482718069,1235.137995124684,1237.188075306813,1250.9319606168358,1261.4835372215543,1280.981435227393,1284.5415744019442,1288.5764490984047,1294.479743478208,1302.181024235917,1311.9969176015777,1310.2120936639044,1312.9564016296267,1302.9098378411743,1312.1149988287355,1312.2266577860419,1325.9611976261485,1332.3417851769154,1347.418465977447,1363.942548625126,1378.4958652819014,1372.8975607234743,1374.9547636123543,1369.7982542951788,1381.7477840679787,1381.4935171254663,1392.6762383465536,1414.5469388865995,1420.9890238960434,1433.9038612847407,1431.4388078330865,1453.5095797870817,1461.5995309683947,1471.2674801540297,1489.0829287893152,1511.685982754926,1529.050856768146,1535.9660029480929,1543.2783825109104,1571.2687563490533,1582.9663034630237,1615.474918851351,1636.0674520079424,1680.7790817819537,1693.2244565131562,1685.2814332013268,1674.65649607241,1695.8807157898984,1723.1560179543474,1740.0181592747913,1748.134762157135,1778.0861147642079,1817.0297135137025,1812.8881626525697,1823.5830835027123,1818.9517989024152,1845.8652177603972,1838.7944398538993,1836.994875033557,1823.9614229289496,1825.9303852131713,1847.0169901613876,1861.2069017190636,1859.3842334769306,1847.5110756230995,1856.697727733878,1884.814163512622,1896.158366802052,1913.7712579652718,1915.7953874711368,1908.2600526254917,1894.9060291523142,1878.9878102023308,1891.440909048513,1896.000294070525,1927.2831018793581,1936.0318573571274,1968.8210650015192,1971.7824955637454
18800,94,Katy,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1411.788156608145,1413.8093851263627,1421.973347072712,1432.7423507565766,1442.905899812195,1449.486086483421,1452.2971694388505,1453.9391113722388,1453.18660877799,1449.3525390517736,1444.2400652201281,1434.6848729429134,1430.6505280402407,1429.404209432393,1442.3886718345623,1445.1182539627202,1446.1143427458721,1437.9165484571317,1434.670483607914,1435.0158833038818,1431.445023122624,1428.0851921183155,1416.0851712959393,1404.8291855665032,1401.549485269447,1413.1129557807383,1429.760623995887,1437.2940863436725,1444.1659916891786,1446.5322079477523,1452.5841751169075,1447.3571223065226,1454.2958293499826,1458.626467587301,1468.1194707182271,1470.104767314961,1482.014467477452,1490.3607943012123,1494.676679537543,1496.4720565945584,1496.0659153414554,1499.4795493093295,1496.3607223317986,1494.6663680497268,1488.5178082639193,1486.1827239184129,1492.3692240245275,1494.771136171104,1498.9781191100237,1497.5106403076907,1506.6742994991473,1511.871805219119,1519.9213847312285,1522.1069946213172,1525.4685065995805,1527.0724731575351,1526.6840391479848,1528.4626741732554,1526.3584514295724,1528.4337015025521,1532.0997400281328,1539.9124603056498,1551.8091662317415,1555.1289153225516,1549.299711571729,1546.4114591977698,1550.5900718310647,1564.155848188076,1576.3450515462223,1578.139708651864,1586.1688622084157,1593.8420689188658,1606.2973117637616,1610.4820469768738,1616.9802954922445,1639.3179855981803,1674.1933226017636,1712.0508067574335,1744.9052322486145,1771.2435921710448,1790.3563317051048,1806.507014504748,1812.0566425289394,1826.8183151690164,1828.9054616178591,1845.7578915394745,1851.6045080130282,1866.1156388139113,1870.83180322912,1885.5415729565857,1916.5951163585603,1947.672124755322,1953.5515257385991,1943.8746585760225,1920.5407764234333,1919.2235857480584,1923.3996426846038,1931.3796446477122,1940.875248270246,1942.4336038377928,1953.5784563410484,1959.2835708760633,1962.8252365249073,1972.4675443104315,1972.8798405434986,1965.7706580361887,1948.090560408268,1945.7784484417464,1947.7440483370947,1965.662129214484,1976.512971478509,1993.8071654507223,1993.9063919539815,1999.5839512490113
5573,95,Lawrenceville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1183.0750813130192,1185.8209201353775,1197.3346243891388,1207.187309493602,1213.6889605653796,1219.1756023014298,1231.433337015511,1236.326851734075,1241.7633188249706,1240.3239920108542,1242.9517187005542,1237.3582247756071,1237.5767448849074,1243.4423232087331,1256.2326851069045,1262.002595074827,1273.7976457963991,1278.0093406995895,1287.9956534350413,1288.5772803237687,1297.9505871226231,1297.9282266319724,1303.1156543537945,1302.4351081064074,1304.4798517494191,1311.5139656163726,1323.147338421308,1340.3833027597864,1348.3300255633308,1358.9784050357996,1369.0017372869188,1370.0633631152104,1369.867100435355,1367.399752109178,1379.6059116635886,1384.608339066575,1387.0698329127315,1389.6409575277314,1399.1279628555305,1409.7218052137853,1418.147092515806,1420.9465171594857,1431.5563297855138,1433.1352910549176,1449.6351674054179,1450.5691158736902,1460.2007541139612,1453.1076377128275,1457.8366182994437,1457.8314360301015,1471.0828554494421,1483.2111981998742,1496.8995105602312,1504.1193932082022,1503.965896829861,1507.5522027755912,1502.8350587647687,1502.116224546213,1495.1772371357588,1501.0061710161717,1515.3187464515279,1516.9320854120374,1525.9330825840252,1521.1415654738264,1528.9227531295967,1531.2808025858967,1550.6823254250126,1572.097249149608,1591.445271045368,1612.6531564146155,1616.971700600608,1627.7206513310725,1633.2250271477935,1673.0347945689637,1694.9239494143183,1725.4931641173462,1745.9709581156612,1777.6656686008132,1821.0830347107901,1862.8085456767599,1907.8429628229426,1933.0492546828536,1953.7482491316464,1977.6380951408023,1982.3362927093328,1981.795236287828,1975.6298627488002,1978.2802894193303,2009.8255428445634,2026.4830933077787,2069.5433235402083,2080.9206221617005,2099.6984386924833,2088.9500992749877,2077.213483574301,2078.7392794476946,2075.5012416908658,2095.969851612359,2105.9892967159617,2130.3238957497188,2140.4764841729493,2144.5467050758034,2124.5982047919542,2117.5156465373066,2105.393801085063,2107.239904957484,2083.6255785233366,2078.265774026581,2081.0206655514394,2090.982644475075,2100.6156543135216,2103.7904880087563,2123.5125290663414,2140.616569581192
51405,96,Chula Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1713.2754307973648,1729.5128587464876,1731.8424564076772,1733.7259344044953,1733.375602928019,1755.7457583473815,1776.5522674783301,1792.2415898861996,1789.6248262430227,1794.9251823481295,1793.4538176447593,1809.993831893564,1797.5375266523893,1810.3807388657021,1823.307768331536,1831.8699585856982,1840.5673188500298,1857.5092374150192,1888.6061375886109,1895.4110076067266,1894.8609879506428,1885.996990449633,1883.552475154872,1886.2144927361219,1895.2327164428527,1902.0012549026874,1916.1419864474663,1945.1116756526749,1971.4687102128592,1989.8108751168386,1991.5887927191932,2002.8560257495349,2005.7937464800755,2003.461265890347,1988.4692774609132,1998.436124819762,2007.7214848913538,2029.5804890478692,2032.9254505266051,2049.112007857322,2060.4832168368607,2078.6878764245926,2088.470617721264,2097.064593081518,2098.0546190486216,2089.4357396096357,2089.453774386507,2089.215869921958,2090.8418354640085,2089.0492313861,2080.287544324548,2093.076898998859,2115.9217991872397,2140.8821500481054,2163.2469539938115,2178.380901356229,2178.084184026384,2166.584103382263,2160.293131861002,2160.608915705195,2178.0426298818015,2181.541214104067,2193.774614550716,2193.784052251166,2181.410858769906,2188.6349695085896,2200.2674372953707,2231.7261476518765,2237.292477633867,2252.5138841639305,2261.7197886160657,2279.393508616369,2284.2216472832197,2290.859556769463,2311.175754842515,2348.457140140187,2373.314442202303,2409.9841020359554,2440.76306841291,2511.9169179902296,2543.480904168456,2587.0800255259333,2600.337819616189,2651.632367144584,2677.9103401858965,2703.6003771064984,2692.4823088113617,2720.124418849904,2765.9660290350143,2852.436242548538,2911.9003592057475,2971.9604339444513,2973.7066606891794,2963.9201854759103,2943.89111511125,2946.74316687559,2942.0257974215806,2938.594413382348,2967.6241877251496,3014.9035922959256,3068.8514919154477,3090.842276122913,3076.6987355458045,3089.056032030774,3096.1759320609362,3111.2209519574826,3077.5785405258157,3066.442667095832,3047.6199919406913,3041.5220733430897,3052.7058007341675,3080.1976227676882,3095.029421565145,3101.119138755981
3737,97,Boise,city,ID,ID,"Boise City, ID",Ada County,891.6909858922987,896.693073566465,902.4692440606169,908.3678431305714,923.1298369134753,929.6260598265882,936.8554893599506,935.677838020314,940.7973154815118,937.2362852828034,936.0576781555217,934.2760775414729,939.4515768035509,947.0811767628707,955.6900485795768,967.6763093573147,973.1969996154933,985.6880593054219,995.093885290856,1006.4705457834332,1006.7490921844001,1008.2879594633205,998.041473623954,993.6321354184931,995.1599821856161,1008.0394733028519,1025.6552333076636,1038.1999480756983,1053.377230470462,1063.418591156818,1074.5244935543951,1083.2547356740959,1086.2310313093517,1082.4237690332423,1076.4542903327495,1070.1353473115425,1079.4097624323902,1093.976127840014,1110.2708141018113,1121.5417945316292,1132.7201104259211,1153.9115858385649,1166.7793374889434,1179.4231885602187,1183.2265309934162,1178.8772271776272,1173.0093431642997,1164.8554532875146,1171.71377784272,1184.2586191352516,1204.8271759400325,1220.7093859941745,1232.118092855945,1244.6126186507627,1251.9348883333876,1257.320405416497,1253.958451258703,1255.353711842887,1253.857246687755,1250.3330465643933,1255.5238100852364,1265.1040274323357,1287.8340795493507,1289.4068894880518,1293.24394721982,1294.005329764254,1310.487422272107,1329.9219294180114,1346.8522263567147,1363.3247328933066,1369.953699684101,1387.137008124388,1402.67201270459,1433.7344821743382,1469.5624866612081,1519.0741493449957,1565.5134725074327,1610.2593256687576,1639.7901383100602,1662.914854084044,1665.5541230555848,1658.1414809684813,1647.9771412645905,1634.4346871767955,1645.2552245493828,1657.2105702437327,1686.3689365380394,1712.3140935451888,1747.3012896634616,1771.2833798621198,1787.421778488296,1789.4455912664143,1774.744113448867,1738.8711201628798,1709.2728346329154,1690.0571799271006,1690.9555563172773,1702.994933603612,1733.5522915361585,1756.9039272749833,1763.697477969693,1761.1889380385298,1765.838023700951,1762.668908086951,1758.0611463717162,1743.087454196008,1721.0223059786936,1715.1342674711107,1705.8011848810447,1733.015889330798,1748.1196682816776,1784.2633851642638,1803.048129403224,1817.763164193846
6752,98,Richmond,city,VA,VA,"Richmond, VA",Richmond City,925.3610778198849,929.978708183387,938.7250822592617,946.7964549486908,955.277854118777,957.2720984707432,962.9229615265796,973.7355998688813,978.5259941364271,972.8731432509068,967.9790152582457,971.2213901963462,976.1088794110722,975.2139057223686,979.004740726726,990.317312164268,996.2186974714574,997.7159299214735,1001.8199190133505,1006.0899615742677,1006.201981682523,999.3967820625021,993.2480212377071,995.3796033584132,1004.2789657550313,1012.2473162254668,1024.6479094694496,1033.5016246180055,1045.3045056511946,1051.0791957784177,1057.7680182117397,1056.8050565620638,1052.9474613207456,1043.421135062073,1046.0867928505754,1052.4798865080172,1062.367315767298,1074.7218238669793,1082.2317471055137,1096.519499364935,1102.3474839923256,1111.8950266299807,1107.1226817557517,1101.9759996344526,1094.8044568121982,1092.4062930628352,1105.804883853179,1108.8207516234418,1119.276993076227,1122.3537096352059,1137.4738673922543,1150.346521665924,1154.7220278458396,1160.179659398164,1158.922830458025,1159.85234760966,1157.241286637771,1156.0201642594689,1156.3780885219862,1161.5034972067008,1165.6595583158885,1177.94826428201,1187.50304978213,1194.4760824133277,1199.8609804189239,1200.3887647848644,1206.4489059577716,1207.631405729677,1211.4338786604317,1216.5140972866204,1220.9088351979865,1224.8595057731561,1227.668748834296,1229.671945075564,1241.841209649942,1255.7772958309272,1275.0472234969807,1294.205329155696,1311.6388235694917,1325.850297399915,1330.8051660950507,1338.0058275566525,1351.3876857458108,1368.6598352330807,1378.141170515862,1387.325006594697,1397.304422163509,1417.6173840332651,1436.409425666971,1454.314771442187,1474.3811408384686,1482.6788731414983,1497.6083782086137,1502.6756901204124,1510.6883988212048,1503.7497222167297,1493.445445540483,1488.6857928924592,1491.4244710328499,1504.1205994055342,1511.6620283732086,1519.5755084436041,1523.1312721473914,1528.879092050258,1546.5132460955567,1551.0062360382926,1562.8032231720354,1542.0586600324434,1553.3964682243115,1553.458439907161,1572.7349290553452,1581.063665271468,1592.9569483640767,1612.7833314069965
4888,99,Gilbert,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1184.189003484231,1195.6481420531748,1197.5671938447733,1215.7735377074312,1227.5491196779883,1235.3833720940884,1235.142623522719,1233.463830345062,1237.7916873231375,1238.51044278827,1241.9222441032207,1242.1855802663924,1246.1011196265663,1250.9381393827775,1257.6433092514576,1263.9965436712744,1271.8355186447657,1279.4678549624855,1285.670345424375,1288.3446606051648,1286.6979187711197,1285.1567892411051,1285.288680695315,1291.60880443186,1302.4912376365337,1308.6176982027969,1315.5656911035678,1319.9647709785925,1330.2434594809524,1340.0531139375507,1346.2618542163102,1345.4987310378265,1344.0851020099533,1344.027913299393,1354.525362276333,1356.7158869594111,1362.29053579068,1366.5033841158436,1384.0913871388707,1397.6799179279378,1413.5670302742499,1426.0512733539733,1432.9275645901323,1432.7574714697964,1429.118768048017,1439.5611054695694,1444.8300708171078,1443.909118982155,1441.7071226145217,1451.761172114613,1477.827780681612,1497.097037405451,1518.6779194025014,1527.3343722401225,1540.8070322442682,1548.1749717599932,1555.1524407130335,1557.4742189862902,1553.001751287526,1560.74424906862,1568.3594650388618,1582.6768886491086,1590.280723932125,1595.563983216592,1592.792505193595,1604.278104743435,1621.5960714512976,1654.167134611335,1677.399474649033,1703.6795443424967,1714.8678459647108,1721.2582018439987,1730.0603843732688,1756.0108091416132,1787.1849642611646,1816.4994227628752,1862.797767038069,1917.186538912184,1981.4373171444818,2026.5759272805333,2064.160451831592,2073.9548400571407,2075.6645458918256,2061.941217157436,2068.068861579349,2086.264336576831,2117.241724435537,2141.5864767662088,2156.3256812561863,2166.100491060857,2172.3005719784833,2166.016833115187,2157.1742437741127,2143.7949129993067,2130.6737944315396,2118.515340336642,2117.3655158394645,2128.660570843541,2146.78661994251,2154.1600631875767,2156.385766645531,2158.7266644442966,2174.269394070002,2183.8520823813124,2181.129598445614,2167.6586327716886,2146.8513183676864,2140.2083517206484,2130.5266071056394,2140.819670710061,2149.9455088533823,2179.363502561995,2191.7394147204363,2199.8818214487396
41760,100,Winston-Salem,city,NC,NC,"Winston-Salem, NC",Forsyth County,875.1782589716272,883.9411153166241,882.159331897085,885.6146862067695,887.4470541120606,895.4288632169088,898.5435176832235,898.4991237559353,901.3083828297412,900.5190680112271,899.8144052051583,889.4760279506819,894.6982602680492,898.636213170544,908.0647141793154,912.9856125889895,918.0309513282546,923.8130056486035,926.6145452022483,928.2783373812047,925.9112567153945,922.745546812091,921.6694132190261,924.2668342039303,925.66201013201,927.7165729091172,938.5233870407003,949.2429877445446,962.004347410557,963.7870782839941,964.9454511448166,963.8852600609672,969.4293911588439,968.193050804956,970.0255832144651,965.441931848611,969.890824340789,976.7020062485992,987.8656844391746,997.9296471243784,1005.4639076611023,1010.1217981499751,1011.88902873401,1013.2022454138086,1014.3062010844152,1009.3864724883709,1012.107184032593,1014.6663540116714,1027.08703738912,1030.0609105314,1041.8049566033592,1051.4235346273535,1066.5325887501808,1071.8295469362165,1074.136816308242,1070.2141196209345,1068.9343016681241,1069.6281831864208,1065.8426904022608,1062.2414633554788,1066.087822967148,1082.1494457094589,1102.6326260977285,1106.6575726978904,1110.1652370998045,1112.7328033645092,1135.4065755606562,1145.9183095284652,1155.0063747468237,1152.8984420689585,1158.6554994983303,1159.3645840512456,1173.3097141114201,1177.3368434641634,1195.1571715837647,1214.7580837200326,1245.1880211320936,1272.868140127965,1290.0521101807988,1305.474450189545,1318.1208253606756,1329.0866529568548,1340.8867428113397,1344.0581154736192,1350.0844584719332,1371.0411720679574,1390.7539009912302,1413.3942992229386,1421.632520453934,1434.5619835858322,1449.042257233889,1456.8109209976606,1473.5499812389153,1471.9727698141767,1460.1775096726913,1440.2659523883744,1439.6032843039882,1446.2377186751273,1473.6257898059455,1483.5531713162786,1503.8338330040865,1504.013232080824,1520.3236280377098,1530.70087023478,1535.6716070678267,1526.5584767863163,1517.4711130487206,1513.3549861168704,1513.8505519936984,1514.9651712176285,1523.9594624571744,1530.8896795323851,1543.6626132600575,1557.8752791923525
